4,30,44,24,6,8,3,3,5,28,22,3,6,5,37,2,18,44,5,1,4,3,11,3,1,27,5,1,6,1,36,4,5,4,1,2,6,8,5,5,4,4,39,2,52,0,25,7,0,38,8,21,12,1,2,13,3,8,0,3,2,0,30,8,33,17,1,23,35,19,17,7,2,27,6,1,39,28,33,3,16,4,21,24,2,16,36,0,6,22,1,21,0,33,4,7,5,2,5,4,8,6,1,9,5,2,42,22,25,10,4,24,3,5,2,32,3,5,24,25,30,3,6,6,19,21,19,15,0,1,30,24,32,5,2,15,24,28,23,1,18,28,3,44,40,23,26,37,27,32,39,13,6,0,2,7,40,8,3,26,13,6,1,3,44,24,4,8,26
0,45,2,3,8,5,0,0,5,20,3,34,4,19,45,23,6,4,43,6,37,2,10,34,2,1,35,20,4,8,39,8,8,7,2,45,6,5,1,1,29,5,4,2,30,17,3,9,0,0,4,1,3,0,29,28,3,14,4,6,4,39,19,15,2,5,5,5,2,1,5,9,10,3,3,0,7,13,7,17,3,10,0,0,36,21,36,5,3,2,21,6,2,6,3,47,5,3,2,4,7,4,1,21,4,26,29,39,41,3,45,7,35,1,25,8,3,5,33,12,5,7,0,33,25,6,16,3,7,23,8,32,0,35,21,18,1,34,1,10,27,9,21,28,40,32,19,5,35,6,4,44,8,2,20,8,4,3,17,25,28,6,43,1,7,5,8,1,7
17,9,4,30,9,60,8,30,6,49,1,21,24,3,17,15,4,44,0,30,4,32,5,0,43,3,2,36,5,8,2,1,35,3,35,5,46,36,23,9,39,2,25,13,32,17,6,4,43,1,4,6,38,39,43,0,6,7,21,5,3,30,11,35,34,7,21,6,1,4,9,1,6,6,1,5,38,0,29,3,19,35,8,5,6,4,4,33,16,26,9,31,3,4,9,1,6,6,19,35,19,5,5,32,3,0,31,2,6,36,4,33,45,30,27,32,7,5,31,20,5,39,19,2,4,29,6,14,6,31,5,1,4,3,18,2,1,1,1,22,28,43,2,9,14,31,5,32,24,1,3,22,5,1,0,34,28,2,0,39,6,3,3,8,25,7,11,27,3
14,1,2,8,5,0,7,5,22,0,46,5,6,1,0,21,39,31,3,23,26,42,6,23,8,29,2,5,7,25,9,31,35,2,25,25,3,7,7,4,4,2,37,4,37,5,3,5,10,0,3,7,43,8,4,7,9,38,2,1,45,8,1,32,39,1,4,19,3,16,4,5,0,5,4,1,0,7,17,3,5,8,7,24,6,27,6,20,6,2,37,19,30,1,1,8,2,35,5,3,38,7,33,45,1,1,29,2,8,3,7,3,2,0,0,2,7,7,37,23,20,5,0,3,7,8,8,7,29,0,23,26,35,9,5,2,42,49,6,5,0,2,3,35,21,11,2,3,0,5,0,4,33,2,1,4,41,16,33,1,20,14,31,2,34,2,24,5,22
33,1,40,4,45,36,2,6,19,0,6,2,29,3,1,45,49,29,0,28,30,13,29,6,1,33,10,23,24,22,34,5,37,1,23,0,24,5,5,31,3,21,3,5,33,6,3,37,1,7,3,7,32,2,37,0,2,6,9,23,48,5,3,8,7,2,25,4,3,10,7,33,4,1,5,22,4,0,2,30,36,5,5,4,5,29,4,3,1,8,4,5,6,7,4,4,33,4,8,5,29,5,44,9,4,27,1,39,2,1,46,6,3,1,9,35,4,5,30,1,10,6,7,5,0,19,37,1,4,3,4,22,2,0,7,41,8,7,0,5,9,6,32,23,19,4,1,5,25,9,4,5,1,4,17,33,7,0,5,4,2,5,3,3,4,4,21,29,33
3,0,7,7,4,42,44,10,8,27,2,0,0,10,2,3,40,26,3,2,6,33,26,4,28,29,8,37,5,0,0,7,12,2,2,5,47,0,39,0,0,31,5,34,32,6,6,7,17,1,34,6,3,14,33,4,20,5,8,32,44,9,9,38,7,2,35,5,5,22,3,3,43,49,2,2,10,7,2,31,10,7,5,7,26,1,32,0,9,0,48,3,2,2,1,4,49,8,0,4,5,33,31,4,5,1,0,7,50,1,49,6,28,2,8,6,18,1,5,4,41,3,5,6,35,20,28,24,7,27,2,5,0,0,3,25,2,28,38,36,4,3,4,6,5,6,1,28,4,30,0,21,9,2,4,26,8,28,36,5,34,42,4,5,9,3,4,5,4
5,21,2,7,8,20,2,29,7,2,46,0,0,38,2,0,4,1,0,7,4,5,21,7,19,7,3,43,43,6,1,15,39,2,3,24,5,8,28,19,4,36,8,43,1,3,7,26,13,5,1,2,26,6,38,0,6,34,2,4,7,9,26,4,0,8,42,3,8,12,16,18,7,4,3,14,6,6,4,26,17,23,1,6,2,21,5,36,8,3,27,31,8,5,20,7,4,33,27,7,6,29,45,2,28,34,38,7,1,8,5,5,18,6,15,34,25,5,18,7,26,2,1,38,32,25,18,6,7,29,8,5,1,28,3,1,4,7,2,7,35,17,6,2,19,26,17,11,11,12,6,3,26,7,4,0,10,8,4,4,34,28,41,5,28,5,2,29,24
28,29,9,7,1,21,28,0,27,1,12,34,18,7,36,5,7,5,2,33,2,0,44,35,26,5,33,7,29,2,1,7,4,7,4,6,3,33,6,29,4,6,1,30,1,30,7,20,7,2,2,4,24,20,5,18,0,6,36,29,7,0,6,32,41,33,21,2,30,15,9,6,17,4,3,24,4,5,8,2,2,2,5,3,7,3,2,30,9,15,27,4,44,6,1,6,0,0,9,2,38,5,36,9,43,34,5,3,1,4,49,1,38,5,1,5,3,3,11,3,35,2,6,5,29,13,18,4,2,33,7,6,26,0,1,31,21,28,44,6,7,1,50,27,3,2,4,4,17,37,1,8,27,8,45,11,21,7,3,4,7,44,2,8,27,4,10,5,2
2,6,7,7,4,8,1,52,34,22,8,47,48,6,21,2,28,24,4,6,8,34,29,0,5,1,8,40,38,6,21,29,39,1,7,0,5,6,32,1,5,6,5,5,3,21,2,2,8,1,5,5,2,7,1,11,14,13,30,2,5,6,7,31,9,1,3,0,29,8,3,2,29,3,35,31,5,4,1,7,21,5,2,0,1,7,3,6,0,0,4,2,31,32,2,0,41,9,6,5,26,20,4,5,8,4,2,7,41,26,4,29,6,30,8,21,25,1,28,2,3,1,5,36,30,8,9,17,10,2,25,0,5,5,36,8,34,12,1,7,42,4,6,31,8,3,51,5,4,20,30,5,6,30,5,6,7,40,4,13,32,9,11,18,5,1,6,36,34
6,22,23,27,29,8,21,3,31,6,8,5,48,18,2,4,7,11,31,40,35,34,3,9,4,2,1,8,3,5,9,33,3,25,40,30,6,10,2,8,3,0,2,44,9,4,7,6,7,2,0,3,3,33,58,21,6,6,16,0,30,4,33,4,30,4,6,39,5,4,7,3,23,6,9,3,7,46,0,2,3,30,8,43,18,25,30,2,6,3,8,8,2,36,3,22,5,21,23,5,24,29,1,33,1,35,36,3,5,2,4,5,9,42,25,6,6,4,0,36,3,3,13,52,1,3,8,26,1,28,33,4,0,26,29,38,31,2,25,0,6,1,21,6,5,4,41,25,4,34,1,2,4,23,7,3,35,1,0,1,36,39,5,3,23,6,15,16,2
39,37,5,36,26,25,3,2,1,0,2,0,6,21,10,27,0,35,34,8,3,9,0,1,3,5,5,4,4,1,2,1,2,4,21,2,31,32,1,0,3,47,10,3,4,43,0,2,26,0,33,8,2,4,29,3,40,2,4,3,28,1,23,35,5,5,19,3,3,2,8,7,3,19,3,30,7,0,2,7,1,2,0,6,11,32,7,2,2,26,31,5,6,2,5,9,5,3,3,19,7,4,48,3,6,0,0,2,27,42,0,3,34,5,4,19,37,33,12,4,2,10,20,2,2,24,3,24,3,34,1,18,38,6,27,1,4,29,21,25,23,3,2,33,27,9,13,23,6,6,0,26,0,3,42,3,22,5,34,8,31,6,17,18,8,1,2,6,25
5,4,29,25,4,0,10,6,2,26,2,9,4,27,5,4,0,2,0,5,5,33,2,27,2,4,1,1,34,1,19,2,5,6,22,7,0,19,32,9,3,37,38,28,36,8,0,1,7,6,1,2,6,3,30,4,1,11,35,3,33,7,19,10,4,2,8,32,28,18,3,3,35,2,3,5,2,5,4,41,8,2,6,58,9,8,3,24,21,44,19,6,2,5,8,6,11,8,36,2,42,30,2,23,5,5,7,4,25,4,2,1,13,0,6,2,27,4,2,7,4,2,34,5,1,6,31,57,2,31,16,6,47,4,45,6,3,10,6,38,23,9,1,6,8,12,1,2,0,7,26,3,9,7,44,26,0,9,36,2,4,31,4,1,39,38,53,26,9
33,22,7,32,1,2,30,6,43,7,3,25,1,6,37,7,8,54,5,9,3,7,0,28,5,2,7,22,26,5,5,49,4,21,4,32,1,31,6,11,22,3,24,2,34,2,6,12,1,8,39,4,7,6,9,3,0,1,3,2,3,3,7,3,30,29,42,3,37,1,3,2,2,4,7,4,3,6,0,11,8,21,5,5,39,8,7,1,6,2,32,6,33,3,19,7,41,30,7,5,6,3,29,9,35,2,4,36,4,2,6,2,0,14,31,21,8,2,4,4,0,3,3,8,6,5,23,3,10,25,26,1,6,4,37,4,9,4,28,2,42,3,23,27,17,37,52,1,0,32,5,37,12,5,8,22,22,9,43,34,26,2,1,18,5,29,4,41,7
36,3,13,6,3,13,6,4,37,1,1,1,27,6,11,38,5,24,4,0,17,9,5,7,37,21,15,5,9,6,42,3,1,6,3,20,31,28,7,4,6,35,2,1,3,7,3,42,9,4,22,31,31,6,5,6,33,0,31,10,0,6,5,2,26,36,3,1,1,7,0,31,10,3,8,18,25,3,0,4,30,2,3,12,2,31,3,18,26,11,25,24,2,25,6,13,21,37,31,0,8,35,1,13,7,7,5,25,4,3,1,21,7,2,26,5,0,13,6,5,2,6,31,2,2,5,4,21,6,4,7,3,26,4,6,32,6,6,29,8,4,4,23,6,5,35,29,3,46,41,4,6,1,6,31,33,30,6,0,20,24,2,6,2,7,33,4,37,35
48,4,0,30,4,10,45,30,2,11,3,6,2,0,0,0,1,30,0,19,10,3,4,2,5,28,2,7,1,1,0,2,40,34,33,10,3,30,0,3,3,9,26,7,23,1,5,7,0,3,11,30,7,31,3,3,4,3,3,21,32,2,28,2,3,7,4,15,2,7,35,4,51,4,0,30,32,4,2,9,23,8,30,1,7,1,1,5,1,26,1,39,28,35,7,10,25,28,2,11,5,10,15,26,6,1,2,3,8,19,33,2,0,5,4,7,6,2,22,5,1,0,6,3,1,1,32,41,30,1,33,4,7,25,26,7,1,0,2,3,4,4,3,33,6,3,27,30,4,30,0,27,7,7,48,11,4,33,3,4,32,2,27,6,5,5,3,6,2
0,16,2,0,6,42,27,17,11,2,6,34,4,25,22,6,6,0,17,34,3,31,6,24,10,1,3,4,10,32,7,35,6,27,14,4,7,5,9,4,0,1,4,31,22,6,0,5,18,4,2,22,2,4,16,39,10,36,21,2,26,1,13,5,2,10,0,12,33,17,5,7,9,18,4,1,6,5,0,31,44,6,34,38,0,5,2,0,5,6,18,3,31,15,5,4,8,3,25,0,2,38,23,6,28,4,6,4,39,25,34,0,19,23,34,9,16,3,7,0,5,28,26,38,43,36,26,1,39,7,24,0,3,5,4,3,4,4,24,3,33,16,11,37,1,33,4,22,40,6,35,2,3,7,8,31,8,1,30,5,6,25,0,5,9,9,28,42,8
4,8,36,22,7,47,6,1,25,2,4,6,0,0,3,0,7,4,28,0,32,4,1,2,5,42,33,4,0,46,4,22,5,31,5,1,29,7,43,6,3,0,7,0,24,33,4,39,38,31,5,29,13,1,3,1,0,5,32,8,0,19,2,7,28,22,2,10,2,7,1,28,6,1,0,2,4,9,9,8,36,1,6,5,6,32,8,9,1,5,43,6,22,2,12,5,15,2,5,7,41,21,41,0,34,5,2,0,7,5,7,34,4,3,1,1,19,7,22,2,4,21,28,4,2,1,3,4,4,28,13,17,5,4,28,26,5,23,36,3,8,2,2,1,9,1,27,0,6,39,3,36,3,8,5,1,32,14,0,38,6,22,2,11,28,4,5,0,4
4,25,6,2,6,9,2,6,5,6,9,6,31,21,8,2,0,0,8,30,1,35,38,29,30,6,35,7,3,26,7,0,8,7,2,34,3,2,8,1,1,39,5,18,9,4,35,20,2,0,35,22,25,6,36,3,39,11,44,2,26,4,1,18,10,10,1,6,4,10,4,3,29,6,3,32,32,5,4,10,31,8,1,31,21,6,37,9,24,26,5,3,7,36,36,2,1,8,6,0,6,52,1,6,9,5,6,22,0,20,18,7,30,1,1,6,1,6,6,0,5,40,18,0,4,7,31,10,0,3,4,1,4,2,28,0,2,3,5,3,1,32,6,33,27,2,14,16,6,6,20,2,29,36,8,36,41,5,36,5,41,1,8,5,4,29,44,9,20
2,2,9,1,39,28,10,7,1,4,1,25,9,43,39,21,31,2,43,3,29,0,28,4,1,3,6,3,20,28,34,29,7,25,44,6,29,6,1,6,3,45,2,8,10,32,21,28,17,0,24,9,8,25,39,16,3,20,8,0,21,0,33,29,32,11,19,4,4,33,1,8,25,4,33,1,9,3,8,4,5,6,7,28,3,35,46,5,35,1,34,16,3,6,6,4,25,0,33,33,33,28,27,29,6,53,0,4,0,1,2,13,22,3,24,41,17,3,7,22,11,17,5,21,3,8,21,32,31,33,8,4,0,3,7,43,28,17,24,5,36,5,2,4,34,8,5,39,29,0,4,9,37,3,10,4,2,40,3,6,21,3,6,39,24,5,29,4,6
8,6,27,6,8,5,0,10,1,6,1,0,1,5,25,2,31,3,3,28,6,4,30,6,32,18,36,29,4,6,9,7,22,18,34,0,6,22,7,4,5,23,6,2,38,6,21,3,2,1,7,43,15,0,19,28,30,4,17,4,3,27,0,0,9,3,38,0,33,6,37,2,9,9,5,2,37,0,10,32,31,33,5,0,30,23,34,5,2,11,37,1,5,9,4,2,6,0,0,4,18,25,23,2,4,0,7,34,4,2,24,1,10,4,5,0,6,8,28,27,1,7,3,25,24,14,31,37,21,17,6,39,7,40,9,0,45,26,5,0,31,4,6,2,4,8,3,3,3,6,10,6,3,1,30,2,32,5,32,5,25,4,7,2,3,5,3,1,8
